card_name,card_type,distance_skills,strategy_skills,location_skills,terrain_skills,season_skills,weather_skills,ground_skills,general_skill,training_effectiveness,specialty_priority,friendship_bonus,mood_effect,location,terrain,distance,season,weather,ground,performance_score
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Hakodate,dirt,sprint,fall,sunny,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,turf,sprint,fall,rainy,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,turf,sprint,summer,cloudy,heavy,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,turf,medium,summer,sunny,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,dirt,mile,winter,sunny,soft,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,dirt,medium,summer,rainy,heavy,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,dirt,long,winter,sunny,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Hakodate,dirt,mile,winter,rainy,soft,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,turf,sprint,summer,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,turf,long,summer,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Nakayama,dirt,sprint,winter,cloudy,heavy,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Hakodate,dirt,medium,summer,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,dirt,sprint,fall,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Nakayama,dirt,mile,fall,cloudy,firm,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,turf,long,spring,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Nakayama,dirt,sprint,spring,sunny,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,dirt,mile,winter,rainy,soft,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,dirt,mile,summer,sunny,heavy,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,dirt,medium,spring,sunny,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,dirt,medium,summer,rainy,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,dirt,mile,fall,rainy,heavy,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,turf,mile,fall,cloudy,soft,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,turf,medium,winter,rainy,heavy,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Nakayama,turf,long,winter,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,dirt,medium,fall,sunny,heavy,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,turf,long,winter,cloudy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Nakayama,dirt,mile,spring,cloudy,heavy,719.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Sapporo,dirt,sprint,spring,rainy,soft,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Tokyo,dirt,long,summer,cloudy,firm,619.2
Card_32,Stamina,mile,pace,,,,,,0,0.15,0.15,0.3,0.45,Kyoto,dirt,mile,spring,rainy,firm,719.2
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,sprint,winter,rainy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,mile,spring,sunny,heavy,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,turf,sprint,summer,sunny,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,long,fall,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,medium,summer,cloudy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,turf,medium,winter,cloudy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,sprint,summer,cloudy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,long,winter,sunny,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,medium,spring,rainy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,dirt,sprint,winter,rainy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,sprint,fall,cloudy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,medium,spring,sunny,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,sprint,fall,rainy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,mile,fall,sunny,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,medium,spring,cloudy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,turf,mile,spring,rainy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,turf,mile,fall,sunny,heavy,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,mile,summer,sunny,heavy,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,mile,spring,rainy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,medium,spring,rainy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,long,summer,rainy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,mile,spring,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,long,summer,sunny,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,mile,winter,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,medium,winter,rainy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,long,summer,cloudy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,dirt,medium,winter,sunny,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,mile,winter,cloudy,heavy,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,dirt,long,winter,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,mile,fall,sunny,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,turf,medium,spring,rainy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,medium,spring,rainy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,mile,fall,sunny,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,medium,winter,sunny,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,medium,spring,cloudy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,sprint,fall,sunny,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,turf,sprint,fall,rainy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,turf,sprint,summer,cloudy,heavy,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,turf,medium,summer,sunny,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,mile,winter,sunny,soft,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,medium,summer,rainy,heavy,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,dirt,long,winter,sunny,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,mile,winter,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,turf,sprint,summer,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,turf,long,summer,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,sprint,winter,cloudy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Hakodate,dirt,medium,summer,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,dirt,sprint,fall,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,mile,fall,cloudy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,turf,long,spring,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,sprint,spring,sunny,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,dirt,mile,winter,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,dirt,mile,summer,sunny,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,medium,spring,sunny,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,medium,summer,rainy,firm,953.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,dirt,mile,fall,rainy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,turf,mile,fall,cloudy,soft,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,turf,medium,winter,rainy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,turf,long,winter,rainy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,dirt,medium,fall,sunny,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,turf,long,winter,cloudy,soft,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Nakayama,dirt,mile,spring,cloudy,heavy,853.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Sapporo,dirt,sprint,spring,rainy,soft,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Tokyo,dirt,long,summer,cloudy,firm,903.05
Card_33,Stamina,,pace,Sapporo,,,,firm,0,0.15,0.95,0.25,0.05,Kyoto,dirt,mile,spring,rainy,firm,903.05
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,sprint,winter,rainy,heavy,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,mile,spring,sunny,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,turf,sprint,summer,sunny,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,long,fall,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,medium,summer,cloudy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,turf,medium,winter,cloudy,firm,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,sprint,summer,cloudy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,long,winter,sunny,heavy,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,medium,spring,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,dirt,sprint,winter,rainy,firm,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,sprint,fall,cloudy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,medium,spring,sunny,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,sprint,fall,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,mile,fall,sunny,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,medium,spring,cloudy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,turf,mile,spring,rainy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,turf,mile,fall,sunny,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,mile,summer,sunny,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,mile,spring,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,medium,spring,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,long,summer,rainy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,mile,spring,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,long,summer,sunny,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,mile,winter,rainy,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,medium,winter,rainy,firm,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,long,summer,cloudy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,dirt,medium,winter,sunny,heavy,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,mile,winter,cloudy,heavy,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,dirt,long,winter,rainy,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,mile,fall,sunny,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,turf,medium,spring,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,medium,spring,rainy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,mile,fall,sunny,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,medium,winter,sunny,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,medium,spring,cloudy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,sprint,fall,sunny,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,turf,sprint,fall,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,turf,sprint,summer,cloudy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,turf,medium,summer,sunny,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,mile,winter,sunny,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,medium,summer,rainy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,dirt,long,winter,sunny,firm,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,mile,winter,rainy,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,turf,sprint,summer,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,turf,long,summer,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,sprint,winter,cloudy,heavy,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Hakodate,dirt,medium,summer,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,dirt,sprint,fall,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,mile,fall,cloudy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,turf,long,spring,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,sprint,spring,sunny,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,dirt,mile,winter,rainy,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,dirt,mile,summer,sunny,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,medium,spring,sunny,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,medium,summer,rainy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,dirt,mile,fall,rainy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,turf,mile,fall,cloudy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,turf,medium,winter,rainy,heavy,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,turf,long,winter,rainy,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,dirt,medium,fall,sunny,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,turf,long,winter,cloudy,soft,358.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Nakayama,dirt,mile,spring,cloudy,heavy,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Sapporo,dirt,sprint,spring,rainy,soft,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Tokyo,dirt,long,summer,cloudy,firm,308.3
Card_34,Guts,,,,,winter,,,1,0.1,0.3,0.35,0.15,Kyoto,dirt,mile,spring,rainy,firm,308.3
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,sprint,winter,rainy,heavy,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,mile,spring,sunny,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Tokyo,turf,sprint,summer,sunny,heavy,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,long,fall,rainy,soft,1060.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,medium,summer,cloudy,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,turf,medium,winter,cloudy,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,sprint,summer,cloudy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,long,winter,sunny,heavy,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,medium,spring,rainy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Tokyo,dirt,sprint,winter,rainy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,sprint,fall,cloudy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,medium,spring,sunny,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,sprint,fall,rainy,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,dirt,mile,fall,sunny,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,medium,spring,cloudy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Kyoto,turf,mile,spring,rainy,heavy,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,turf,mile,fall,sunny,heavy,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,mile,summer,sunny,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,mile,spring,rainy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,medium,spring,rainy,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,dirt,long,summer,rainy,heavy,1060.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,mile,spring,rainy,soft,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,long,summer,sunny,firm,1110.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,mile,winter,rainy,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,medium,winter,rainy,firm,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,long,summer,cloudy,firm,1110.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Kyoto,dirt,medium,winter,sunny,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,mile,winter,cloudy,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Kyoto,dirt,long,winter,rainy,soft,1060.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,turf,mile,fall,sunny,soft,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,turf,medium,spring,rainy,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,medium,spring,rainy,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,mile,fall,sunny,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,dirt,medium,winter,sunny,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,dirt,medium,spring,cloudy,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,dirt,sprint,fall,sunny,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,turf,sprint,fall,rainy,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,turf,sprint,summer,cloudy,heavy,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Tokyo,turf,medium,summer,sunny,firm,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,mile,winter,sunny,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Sapporo,dirt,medium,summer,rainy,heavy,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Tokyo,dirt,long,winter,sunny,firm,1110.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Hakodate,dirt,mile,winter,rainy,soft,960.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Kyoto,turf,sprint,summer,rainy,soft,910.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Kyoto,turf,long,summer,rainy,soft,1010.8
Card_35,Speed,long,pace,,dirt,,,firm,0,0.15,0.15,0.35,0,Nakayama,dirt,sprint,winter,cloudy,heavy,960.8
